User-ID,Location,Age
21231, usa,37
21264, usa,31
21356, usa,56
21364, usa,32
21370, usa,36
21404, canada,36
21462, australia,33
21540, canada,36
21570, usa,55
21576, usa,31
21659, usa,31
21660, usa,52
21708, usa,44
21751, usa,42
21860, usa,37
21870, usa,37
21875, usa,43
21903,Global,38
21937, usa,40
21948, usa,37
22023, canada,35
22038, canada,36
22045, usa,37
22062, usa,52
22074, usa,37
22088, usa,45
22107, usa,45
22126, canada,31
22154, usa,36
22167, usa,32
22200, india,36
22252, usa,38
22338, usa,33
22362, usa,31
22365, usa,51
22418, usa,37
22464, usa,37
22504, usa,33
22625, usa,54
22710, germany,33
22773, usa,37
22780, canada,36
22813, canada,36
22830, netherlands,38
22881, canada,48
22888,Global,38
22900, usa,37
22912, usa,37
23128, usa,40
23288, canada,36
23408, usa,37
23459, canada,36
23508, canada,36
23511, usa,56
23571, usa,41
23582, usa,37
23585, usa,37
23619, usa,34
23624, canada,36
23652, usa,37
23659, usa,41
23664, usa,37
23666,Global,38
23680,Global,38
23749, canada,36
23768, usa,45
23771, usa,37
23796, usa,54
23816, usa,41
23847, usa,36
23871, usa,37
23881, canada,36
23902, united kingdom,33
23933, usa,43
24052, usa,37
24064, usa,48
24090, usa,59
24105,Global,34
24186, usa,36
24188, usa,37
24348, usa,37
24391, usa,55
24401, italy,38
24427, usa,37
24433, netherlands,37
24452, usa,42
24590, usa,37
24627, usa,36
24641, usa,37
24642, canada,35
24694, canada,36
24733, usa,32
24771, usa,42
24778, united kingdom,33
24835, usa,51
24846, usa,56
24878, canada,36
24926, canada,49
24933, usa,44
24934, usa,37
24975, usa,52
24982, usa,37
24995, usa,56
25009, usa,39
25109, usa,42
25131, usa,37
25153, usa,37
25216, usa,33
25217, united kingdom,33
25225, usa,55
25253, usa,47
25311, usa,37
25359, usa,38
25373, usa,37
25403,Global,38
25409, usa,31
25410, usa,37
25466, france,33
25533, united kingdom,38
25545, usa,33
25561, usa,60
25583, usa,37
25601, usa,41
25695, usa,32
25700, usa,37
25711, usa,37
25827, usa,33
25850, usa,50
25890, usa,37
25919, usa,37
25930, usa,37
25966, usa,37
25981, usa,37
25996, usa,36
26120, united kingdom,31
26124, luxembourg,32
26134, usa,39
26190, usa,37
26231, canada,36
26240, usa,37
26374, usa,40
26412, usa,37
26473, usa,37
26487, usa,44
26509, usa,37
26517, usa,37
26518, usa,37
26521, usa,37
26535, usa,41
26536, usa,37
26538, usa,32
26544, usa,37
26553, usa,37
26579, usa,37
26583, canada,36
26586, usa,60
26593, usa,37
26598, usa,37
26611, usa,37
26615, usa,31
26620,Global,38
26621, usa,37
26624, usa,37
26628, usa,35
26711, usa,37
26713, usa,39
26756, usa,35
26782,Global,54
26910, usa,42
26949, united kingdom,33
27140, usa,49
27169, usa,37
27172, usa,37
27265, portugal,32
27352, usa,37
27383, usa,59
27462, usa,37
27472, usa,41
27551, usa,56
27573, united kingdom,44
27617, canada,32
27704, usa,37
27740, usa,57
27788, new zealand,34
27812, usa,33
27813, usa,34
27838, usa,37
27875, usa,37
27888, usa,37
27956, usa,36
28016, usa,31
28056, usa,36
28096, usa,44
28139, usa,37
28144, usa,37
28269, usa,37
28289, usa,37
28448, brazil,31
28451, usa,31
28454, usa,50
28492, united kingdom,31
28539, usa,51
28591, usa,33
28619, usa,37
28647, usa,37
28666, usa,31
28709, usa,37
28735, germany,58
28820, usa,37
28865, usa,39
28884, canada,38
28938, usa,38
29070, new zealand,37
29094, usa,37
29101, usa,38
29168, usa,37
29204, usa,37
29209, usa,37
29246, usa,36
29259, usa,39
29279, usa,43
29306, usa,48
29394, usa,37
29408, usa,56
29419, usa,37
29424, canada,36
29497,Global,38
29539, brazil,39
29702,Global,52
29789, usa,37
29848, canada,37
29855, usa,53
29915, usa,38
30022, usa,37
30029, usa,37
30035, canada,37
30052, usa,37
30085, usa,37
30116, canada,49
30120, usa,37
30127, usa,37
30144, usa,37
30245, usa,41
30263, usa,37
30276, usa,49
30316, usa,37
30319, usa,41
30324, canada,33
30333, usa,37
30341, usa,37
30385, united kingdom,31
30411, united kingdom,33
30426, usa,37
30461, usa,37
30471, usa,37
30487, usa,40
30493, usa,38
30511, netherlands,35
30533, usa,37
30560, usa,37
30607, usa,37
30657, usa,37
30711, australia,32
30712, united kingdom,33
30735, usa,37
30746, usa,37
30749, usa,37
30770, united kingdom,39
30791, usa,37
30810, germany,31
30824, usa,45
30838, usa,56
30854, usa,37
30887, usa,38
30898, usa,43
30899, usa,37
30925, usa,41
30939, usa,37
30972, usa,47
30979, usa,41
30985, usa,37
30989, usa,55
30994, usa,37
31006, usa,37
31010, usa,60
31040, usa,37
31049, usa,37
31050, usa,37
31053,Global,42
31094, usa,37
31102, usa,57
31134, usa,37
31140, usa,40
31144, usa,37
31152, usa,50
31158, usa,33
31226, bulgaria,33
31235, usa,37
31245, usa,34
31250, usa,34
31256, usa,37
31261, usa,37
31308, usa,38
31315, usa,34
31355, usa,44
31362, usa,37
31386, usa,38
31391, usa,38
31392, usa,37
31393, usa,37
31398, usa,37
31412, usa,36
31431, usa,37
31446, usa,37
31468, usa,33
31471, usa,37
31541, usa,37
31551, usa,37
31556, usa,51
31609, usa,44
31614, usa,37
31652, usa,37
31681, united kingdom,33
31688, usa,37
31695, usa,47
31740, usa,37
31742, usa,37
31779, usa,37
31816, usa,36
31822, usa,37
31826, usa,54
31846, usa,37
31860, usa,37
31919, usa,52
31948, usa,49
31950, australia,34
31987, usa,36
32034, usa,50
32039, usa,40
32049, usa,33
32076, canada,36
32087, usa,60
32108, usa,37
32148, canada,36
32159, usa,37
32188, usa,51
32195, usa,37
32211, usa,37
32223, usa,37
32440, new zealand,34
32516, usa,44
32530, usa,36
32541, usa,37
32627, usa,49
32721, france,36
32802, canada,36
32861, usa,41
32870, usa,37
32963, usa,56
32964, usa,37
32991, usa,56
33030, usa,39
33036, usa,31
33114, spain,44
33124, canada,36
33153, usa,43
33156, usa,37
33163, canada,32
33178, usa,39
33193, usa,37
33200, usa,44
33264, usa,33
33270, usa,36
33345, usa,49
33422, usa,37
33459, usa,37
33474, usa,37
33491, canada,36
33517, united kingdom,47
33570, usa,37
33614, usa,36
33656, usa,53
33681, usa,47
33816, canada,33
33826, usa,37
33832, usa,37
33862, usa,37
33933, usa,35
33958,Global,38
33967, usa,39
33999, usa,51
34087,Global,38
34115, usa,37
34181, usa,37
34227, usa,46
34230, germany,31
34300, canada,35
34377, canada,54
34476, usa,37
34501, usa,46
34526, united kingdom,33
34581, usa,39
34588, usa,37
34600, canada,37
34608, usa,37
34636, usa,37
34801, usa,47
34837, usa,50
34840, canada,36
34864, france,39
34932, usa,37
34987, usa,37
34988,Global,38
35050, usa,33
35072, usa,38
35124, usa,33
35179, france,33
35188, usa,37
35233, usa,37
35257, usa,37
35270, usa,36
35407, germany,48
35433, switzerland,40
35445, usa,31
35467, usa,51
35532, usa,37
35599, usa,31
35631, usa,37
35704, usa,53
35707, germany,31
35718, germany,32
35809, canada,36
35826, usa,37
35836, usa,34
35842, usa,37
35845, usa,37
35857, usa,36
35859, usa,37
35865, canada,57
35909, usa,37
35918, usa,37
35922, canada,36
35926, usa,36
35931, usa,39
35953, usa,37
35979, usa,35
35996, usa,48
36103, usa,37
36135, usa,37
36141, usa,37
36157, usa,37
36200, usa,54
36229, usa,37
36256, usa,39
36299, usa,50
36304, usa,56
36307, usa,37
36326, canada,33
36327, usa,37
36357, usa,37
36554, usa,48
36606, usa,39
36609, usa,32
36621, canada,36
36673, usa,48
36693, usa,50
36715, usa,37
36724, canada,36
36749, usa,37
36811, usa,51
36836, usa,56
36839, usa,33
36907, canada,39
36938, usa,43
36952, usa,56
36978, usa,37
36992, australia,33
37030, usa,42
37147, usa,37
37168, usa,46
37197, usa,37
37239, usa,37
37244, usa,37
37293, canada,41
37310, usa,33
37311, usa,37
37426, usa,55
37447, usa,37
37493, usa,37
37556, usa,37
37567, united kingdom,36
37573, usa,33
37584, usa,44
37623, usa,32
37693, canada,31
37790, canada,36
37794, usa,51
37817, usa,59
37822,Global,58
37841, usa,37
37874, usa,43
37905, australia,37
37950, canada,36
37968, usa,50
37974, usa,37
37975, usa,37
37979, usa,50
37989, usa,57
38081, usa,37
38176, usa,37
38213, usa,38
38217, japan,31
38250, usa,37
38273, usa,37
38281, spain,33
38345, usa,46
38457, usa,37
38464, united kingdom,33
38544, usa,34
38549, usa,37
38556, canada,36
38590, usa,31
38626,Global,38
38660, canada,40
38679, usa,52
38703, usa,49
38718,Global,38
38725, canada,36
38781, usa,31
38887, usa,37
38899, canada,36
38904, usa,43
38933, usa,37
38995, usa,44
39087, usa,57
39106, usa,46
39159, usa,37
39195,Global,38
39219, usa,37
39227, usa,37
39281, usa,45
39284, usa,37
39340, usa,37
39345, usa,47
39374, usa,37
39385, usa,37
39440, canada,40
39453, usa,37
39464,Global,38
39467, spain,35
39502, usa,56
39513, canada,36
39572, usa,37
39584, usa,32
39616, usa,38
39646, usa,35
39662, usa,46
39700, usa,37
39773, usa,49
39928, canada,36
40012, new zealand,44
40052, usa,37
40110, usa,37
40134, canada,36
40222, usa,33
40278, usa,45
40299, usa,37
40330, usa,37
40362, usa,37
40415, usa,34
40417,Global,38
40450, usa,37
40466, usa,34
40504, usa,37
40505,Global,38
40511, usa,40
40553, usa,37
40617, usa,42
40640, canada,39
40647, united kingdom,40
40680, usa,37
40772, usa,49
40795, usa,37
40796, usa,37
40798, usa,37
40838, usa,54
40888, canada,49
40889, usa,37
40922, usa,53
40934, usa,37
40943, usa,40
41013, usa,37
41057, canada,51
41080, usa,37
41084, usa,36
41086, usa,42
41088, usa,39
41117, usa,34
41123, usa,40
41138, usa,38
41157, usa,33
41177, usa,38
41220, canada,32
41227, germany,40
41245, usa,37
41312, usa,40
41324, usa,37
41364, usa,34
41392, canada,48
41395, canada,36
41403, usa,37
41425, new zealand,31
41449, usa,37
41450, usa,37
41455, canada,36
41589, usa,51
41596, mexico,40
41646, usa,37
41667, usa,37
41687,Global,38
41700, switzerland,42
41718, usa,43
41757, canada,58
41760, usa,50
41781, usa,54
41837, usa,37
41841, canada,36
41842, usa,37
42093, usa,50
42099, usa,47
42113, usa,40
42123, usa,35
42206, usa,46
42323, usa,37
42333, usa,37
42352, usa,41
42400, australia,33
42410, usa,37
42419, usa,33
42428, usa,37
42439, usa,57
42450, usa,37
42458, canada,47
42466, canada,38
42597, usa,52
42651, usa,37
42662, usa,44
42714, usa,37
42724, usa,37
42739, ireland,33
42759, usa,57
42883, usa,51
42935, canada,31
42939, usa,38
42944, usa,48
42948,Global,42
42952, usa,37
43004, usa,45
43021, usa,37
43246, canada,36
43282, canada,36
43323, usa,37
43337, usa,41
43359, usa,33
43397, spain,33
43404, usa,43
43418, canada,36
43481, usa,57
43486, usa,37
43626, usa,41
43639, usa,52
43698, usa,47
43786, usa,37
43806, usa,31
43807, canada,32
43842,Global,38
43850, germany,34
43893, usa,37
43901, usa,37
43907, usa,54
43910, usa,43
43925, usa,48
44021, usa,37
44052, usa,37
44089,Global,38
44091, usa,37
44269, usa,57
44295, usa,33
44389, usa,37
44404, usa,37
44450,Global,35
44595, canada,39
44647, usa,54
44727, usa,37
44728, usa,31
44837, usa,37
44842,Global,38
44852, usa,39
44893, usa,37
44925, united kingdom,33
44932, usa,42
44985, usa,36
45042, usa,38
45064, usa,37
45068, usa,36
45078, usa,52
45107, usa,37
45113, usa,34
45114, canada,36
45119, usa,37
45184, usa,35
45230, usa,36
45231, usa,37
45255, usa,35
45315, usa,37
45340, usa,37
45359, usa,37
45383, usa,51
45412, usa,41
45416, usa,48
45418, usa,51
45444, usa,37
45471, usa,37
45557, usa,33
45564, usa,37
45585, usa,37
45701, usa,37
45765, usa,52
45778, usa,37
45879, usa,37
45904,Global,38
45911, usa,37
45987,Global,38
46050, canada,39
46139, usa,59
46145, usa,43
46154, usa,34
46163, usa,36
46293, canada,38
46295,Global,38
46297, usa,35
46345, usa,53
46350, usa,37
46389, usa,55
46398, usa,37
46417, usa,37
46452, usa,37
46461, usa,37
46472, usa,37
46484, usa,37
46534, usa,37
46541, canada,36
46651, usa,42
46671, usa,49
46862, usa,37
46892, usa,35
46904, usa,37
46907, usa,37
46909, usa,31
47050, usa,55
47117, usa,34
47118, usa,42
47127, usa,35
47128, usa,33
47145, canada,36
47152, usa,33
47250, usa,37
47293, usa,41
47315, usa,49
47316, usa,37
47368, usa,37
47375,Global,38
47458, usa,37
47581, united kingdom,35
47594, usa,52
47609, usa,34
47758, usa,49
47779, usa,37
47793, usa,37
47807, usa,31
47856, canada,32
47925, usa,37
47929, usa,49
47971, canada,40
47975, usa,37
47987, usa,38
48025, usa,43
48046, usa,37
48057, canada,36
48143, usa,37
48213, usa,37
48215, usa,37
48217, usa,40
48261, usa,53
48305, usa,37
48355, usa,35
48382, usa,37
48388, canada,36
48424, usa,49
48430, usa,38
48468, usa,50
48494, usa,51
48519, usa,37
48630, usa,34
48743,Global,38
48753, usa,37
48779, japan,43
48911, usa,57
48929, usa,37
48970, usa,37
48975, usa,37
48995, usa,44
49061, usa,37
49109, usa,38
49154, usa,41
49177,Global,38
49212, usa,38
49225, usa,37
49289, canada,36
49300, usa,37
49313, usa,37
49314, usa,37
49324, usa,37
49403, usa,47
49404, usa,37
49422, germany,31
49460, usa,37
49635, usa,37
49668, usa,45
49679, usa,36
49766, usa,37
49771,Global,35
49792, usa,37
49809, usa,37
49842, usa,40
49889, usa,37
49900, usa,48
49994, usa,40
50073, usa,37
50092, usa,48
50098, usa,37
50110, usa,60
50114, usa,37
50129,Global,38
50130, usa,53
50141, usa,58
50165, usa,41
50204, usa,36
50225, usa,37
50321, spain,40
50504,Global,38
50539, usa,42
50547, canada,32
50560, usa,37
50612, usa,37
50650, usa,35
50681, usa,50
50711, usa,37
50730, usa,37
50749, united kingdom,33
50823, usa,37
50832, usa,37
50849, canada,52
50862, usa,37
50895, usa,37
50955, usa,34
50972, usa,37
51094, canada,36
51165, canada,35
51192, usa,48
51207, usa,35
51252, usa,37
51350,Global,38
51359, usa,37
51364, canada,40
51365, usa,48
51386, usa,41
51403, germany,32
51440, usa,37
51450, usa,54
51463, united kingdom,33
51526, usa,34
51559, usa,54
51589, usa,37
51663, usa,43
51665, usa,33
51682, canada,36
51742, usa,37
51783, usa,36
51803, canada,34
51805, usa,36
51856, usa,59
51883, usa,31
51891, usa,37
51924, canada,36
51926, usa,37
51962, usa,37
51974, germany,31
51992, usa,43
52002, usa,37
52011, canada,37
52044, usa,46
52141, usa,32
52159, usa,49
52175, usa,37
52199, usa,47
52350, portugal,31
52425, usa,37
52435, usa,37
52438, usa,37
52521, usa,38
52532, usa,36
52584, usa,45
52614, usa,33
52670, usa,37
52807, canada,38
52811, usa,33
52887, usa,37
52903, usa,40
52917, usa,42
52968, usa,33
52994, usa,37
53042, usa,59
53046, usa,37
53069,Global,38
53077, usa,45
53140, usa,37
53189, usa,37
53205, usa,37
53220, usa,36
53229, usa,35
53241, usa,37
53265, usa,46
53278, canada,34
53281, canada,36
53304, usa,52
53332, usa,41
53377, usa,37
53392, usa,34
53414, usa,49
53420, usa,33
53456,Global,38
53458,Global,54
53515,Global,38
53520, canada,59
53537, usa,37
53577, usa,37
53590, switzerland,40
53663, usa,51
53664, canada,36
53729, australia,33
53775, usa,35
53846, usa,55
53942, usa,31
53978, usa,37
54005, usa,59
54010, netherlands,41
54072, usa,37
54076, canada,36
54208, usa,52
54222, usa,37
54283, usa,33
54290, usa,35
54335, usa,43
54412, australia,45
54453, usa,37
54492, usa,34
54497, usa,48
54511, usa,50
54512, usa,47
54528, usa,55
54547, usa,36
54564, usa,34
54578,Global,38
54589, usa,49
54605, usa,37
54624, usa,34
54740, usa,34
54884, usa,33
54889, usa,37
54898, usa,35
54968, netherlands,35
55006, canada,34
55027, usa,44
55065, usa,31
55075, usa,33
55097, usa,37
55142, usa,47
55187, usa,48
55202, usa,37
55270, usa,37
55272, usa,37
55398, usa,37
55408, usa,37
55421, usa,37
55438, usa,42
55441, usa,32
55448, usa,37
55486, usa,37
55487, usa,37
55492, usa,43
55493, canada,35
55548, usa,37
55550, usa,42
55559, usa,34
55562, usa,37
55607, usa,37
55631, usa,37
55665, usa,37
55720, usa,34
55734, canada,37
55751, usa,37
55779, usa,43
55787, usa,37
55789, usa,35
55799, canada,36
55892, usa,45
55942, usa,55
55955, china,38
55961, usa,37
55973, usa,37
56102, usa,37
56110, usa,37
56157, usa,36
56198, usa,41
56246, canada,37
56307, usa,37
56315, usa,36
56360, austria,35
56391, usa,40
56496,Global,38
56554, usa,39
56623, usa,36
56654, usa,37
56661, usa,37
56707,Global,38
56723, canada,36
56739, usa,39
56751, usa,44
56804, new zealand,34
56905,Global,38
56959, usa,52
56985, usa,34
57037, usa,48
57068, usa,37
57072, usa,56
57105, usa,32
57108, usa,38
57124, usa,38
57200, usa,35
57221, usa,37
57234, usa,37
57247, usa,37
57255, usa,37
57267, usa,37
57269, usa,52
57302, usa,32
57398, usa,39
57423, usa,37
57601, usa,37
57612, united kingdom,34
57620,Global,38
57632,Global,38
57661, usa,54
57713, usa,52
57725, usa,43
57833, usa,58
57863, usa,42
57920, usa,39
57949, usa,37
57959, usa,37
57976, usa,37
58062, usa,52
58142, usa,43
58156, usa,58
58194, usa,39
58224, usa,37
58236,Global,38
58325, usa,32
58342, usa,60
58379, spain,33
58382, usa,37
58389, usa,57
58529, usa,36
58594, usa,33
58612, usa,54
58629, usa,34
58644, usa,46
58708, usa,49
58768, canada,35
58792, usa,37
58855, usa,38
58860, usa,41
58877, canada,36
58911, usa,58
58961, usa,34
58964, usa,37
59148, usa,37
59150, canada,37
59172, canada,36
59180, usa,55
59189, usa,33
59206, united kingdom,33
59208, usa,43
59209, canada,41
59216, usa,37
59254, canada,45
59267, usa,37
59269, usa,37
59297, usa,34
59390, usa,37
59430, usa,48
59490, usa,52
59499, usa,38
59504, usa,39
59524, usa,37
59554, usa,42
59595, usa,37
59612, usa,37
59656, usa,53
59676, usa,53
59770, usa,37
59808, usa,32
59812, usa,48
59885, usa,31
59895,Global,38
60011, usa,36
60029, usa,42
60031, usa,37
60040, usa,37
60050, usa,40
60079, usa,49
60080, usa,39
60083, usa,53
60098, usa,35
60114, usa,37
60130, usa,41
60140, usa,48
60146, usa,37
60157, usa,37
60168, usa,37
60178, usa,47
60211, usa,37
60244, usa,47
60251, usa,33
60253, usa,37
60255, usa,33
60263, usa,52
60278, usa,37
60287, usa,42
60307, usa,46
60319, usa,37
60336, usa,49
60337, usa,50
60392, usa,43
60412, usa,37
60424, united kingdom,33
60427, united kingdom,37
60445, usa,31
60475, usa,37
60476, canada,35
60488, usa,59
60546, usa,37
60569, usa,41
60583, usa,37
60621, usa,57
60631, usa,34
60683, usa,47
60684, usa,37
60707, usa,38
60809, france,33
60816, usa,54
60823, usa,49
60941, usa,37
60944, usa,37
60977, usa,37
61021, canada,38
61028, usa,50
61038, usa,53
61042, usa,37
61147, austria,44
61205, usa,51
61216, usa,37
61283, usa,37
61354, usa,47
61427, usa,37
61448, usa,37
61619, usa,37
61668, usa,41
61704, usa,58
61759, usa,37
61775, usa,35
61798, usa,37
61835, usa,34
61845, usa,37
61852, usa,52
61854, usa,37
61886, usa,42
61888, usa,46
61899, usa,37
61910, usa,44
62009, usa,37
62193, usa,37
62303, ireland,31
62339, australia,33
62378, usa,37
62381, usa,57
62457, usa,37
62471, canada,33
62475, usa,54
62486, usa,36
62542, usa,40
62558, usa,37
62582, usa,37
62662, usa,39
62688, usa,31
62716, usa,53
62747, usa,37
62755, usa,50
62862, usa,47
62881, usa,39
62895, united kingdom,39
62954, usa,37
63004, usa,44
63024, usa,52
63033, usa,37
63105, usa,44
63243, canada,33
63293, usa,37
63358, usa,54
63489, canada,43
63506, canada,36
63507, usa,37
63595,Global,41
63644, australia,33
63854, canada,45
63865, usa,39
63938, usa,37
63993, usa,43
64010, canada,36
64012, canada,36
64063, usa,34
64075, usa,46
64120, usa,37
64126, usa,31
64137, usa,41
64215,Global,38
64220, usa,37
64241, usa,43
64249, usa,40
64270, usa,37
64271, usa,34
64310, usa,46
64320, usa,37
64346, usa,37
64396, usa,37
64435, usa,51
64436, usa,36
64440, usa,34
64521, usa,52
64535, usa,43
64629, usa,57
64679, usa,37
64683, usa,54
64763, usa,43
64846, usa,37
64946, usa,34
65008, canada,36
65145, usa,54
65183, usa,33
65191, usa,37
65228, usa,58
65238, usa,31
65258, usa,42
65350,Global,38
65370, usa,35
65382, canada,43
65387, usa,36
65401, usa,41
65409, usa,44
65444, usa,56
65484, usa,51
65487, usa,49
65653, usa,37
